TheKey	FName	LName	City	StateProvinceName	Country	BDate	MS	GN	YearlyIncome	UName	TotalChildren	NumberChildrenAtHome	HouseOwnerFlag	NumberCarsOwned
20919	Gretchen	Rivas	Lille	Nord	France	1980-09-16	S	F	30000	gretchen0 	2	2	1	2
20920	Jaclyn	Rai	Lille	Nord	France	1975-06-21	S	F	30000	jaclyn41 	2	2	1	2
20921	Melinda	Carlson	Gloucestershire	England	United Kingdom	1975-12-22	M	F	40000	melinda13 	1	0	1	0
20922	Clayton	Wagner	London	England	United Kingdom	1970-01-17	M	M	40000	clayton1 	1	0	1	0
20923	Isabella	Powell	Hamburg	Hamburg	Germany	1969-05-08	M	F	40000	isabella19 	1	0	1	0
20924	Alberto	Sanz	Werne	Nordrhein-Westfalen	Germany	1983-06-05	S	M	20000	alberto19 	0	0	1	1
20925	Kristin	Xu	Roubaix	Nord	France	1984-10-02	S	F	20000	kristin7 	4	4	1	2
20926	Jeffery	Guo	Versailles	Yveline	France	1985-01-14	S	M	20000	jeffery17 	4	4	1	3
20927	Tammy	Martinez	Dresden	Hessen	Germany	1984-12-13	S	F	20000	tammy18 	5	5	1	2
20928	Raymond	Kapoor	Mühlheim	Hamburg	Germany	1985-04-15	S	M	30000	raymond3 	3	3	1	1
20929	Darryl	Zeng	York	England	United Kingdom	1984-12-09	S	M	30000	darryl21 	3	3	1	2
20930	Drew	Chande	Werne	Nordrhein-Westfalen	Germany	1968-12-11	M	M	40000	drew16 	1	0	1	0
20931	Brian	Sanchez	Cheltenham	England	United Kingdom	1969-04-13	M	M	40000	brian29 	1	0	1	0
20932	Cole	Kelly	Dunkerque	Nord	France	1967-11-23	S	M	30000	cole3 	1	0	1	1
20933	Laura	Li	Oxford	England	United Kingdom	1984-02-23	S	F	30000	laura10 	4	4	1	3
20934	Haley	Young	Lille	Nord	France	1983-02-01	S	F	30000	haley59 	5	5	1	1
20935	Desiree	Jimenez	Paris	Seine (Paris)	France	1983-04-13	S	F	30000	desiree1 	5	5	1	3
20936	Christy	Cai	Saint Ouen	Loir et Cher	France	1982-12-20	S	F	30000	christy19 	0	0	0	1
20937	Natalie	Williams	Hof	Bayern	Germany	1983-01-02	S	F	30000	natalie70 	0	0	1	1
20938	Carolyn	Rowe	Milton Keynes	England	United Kingdom	1983-02-20	S	F	30000	carolyn42 	0	0	0	1
20939	Joshua	Johnson	Erlangen	Bayern	Germany	1982-03-04	S	M	20000	joshua3 	0	0	0	1
20940	Jillian	Rodriguez	Colombes	Hauts de Seine	France	1982-02-25	S	F	20000	jillian20 	0	0	0	1
20941	Arturo	Guo	Saint Germain en Laye	Yveline	France	1981-01-05	M	M	10000	arturo19 	0	0	1	2
20942	Tasha	Sharma	Pantin	Seine Saint Denis	France	1986-03-22	S	F	20000	tasha10 	0	0	0	1
20943	Brett	Rana	Newcastle upon Tyne	England	United Kingdom	1980-09-28	S	M	20000	brett10 	0	0	1	1
20944	Rebecca	Hernandez	Chatou	Yveline	France	1981-11-22	S	F	20000	rebecca19 	0	0	0	1
20945	Roger	Tang	München	Nordrhein-Westfalen	Germany	1981-11-23	S	M	30000	roger31 	0	0	0	1
20946	Abby	Chandra	Paderborn	Hamburg	Germany	1981-09-24	S	F	30000	abby1 	0	0	0	1
20947	Marie	Alvarez	London	England	United Kingdom	1981-12-06	S	F	30000	marie28 	0	0	1	1
20948	Xavier	White	Versailles	Yveline	France	1981-01-05	S	M	30000	xavier10 	0	0	0	1
20949	Sandra	Liang	Cheltenham	England	United Kingdom	1980-03-09	S	F	10000	sandra24 	0	0	1	2
20950	Albert	Suarez	Birmingham	England	United Kingdom	1985-11-09	S	M	20000	albert19 	0	0	1	2
20951	Darrell	Jai	London	England	United Kingdom	1980-03-21	S	M	20000	darrell19 	0	0	0	2
20952	Micah	Ye	Oxon	England	United Kingdom	1979-11-02	S	M	20000	micah20 	0	0	0	2
20953	Neil	Rubio	Lieusaint	Seine et Marne	France	1979-12-03	S	M	20000	neil20 	0	0	1	2
20954	Nathan	Foster	Metz	Moselle	France	1985-10-07	S	M	20000	nathan12 	0	0	0	2
20955	Dawn	Pal	Saint Germain en Laye	Yveline	France	1986-03-08	S	F	30000	dawn36 	0	0	0	1
20956	Kristy	Alonso	Les Ulis	Essonne	France	1981-02-24	S	F	30000	kristy8 	0	0	0	1
20957	Darren	Kapoor	Roissy en Brie	Seine et Marne	France	1980-07-15	S	M	30000	darren3 	0	0	0	1
20958	Gerald	Alonso	Sulzbach Taunus	Saarland	Germany	1981-03-25	S	M	30000	gerald16 	0	0	0	1
20959	Ruben	Arun	Saint-Denis	Seine Saint Denis	France	1968-04-13	M	M	20000	ruben7 	1	0	1	0
20960	Darrell	Beck	Paris	Seine (Paris)	France	1967-09-02	S	M	20000	darrell8 	1	0	1	0
20961	Keith	Goldberg	Roncq	Nord	France	1966-09-06	M	M	10000	keith23 	1	0	1	0
20962	Sharon	Xie	Paris	Seine (Paris)	France	1966-11-17	M	F	20000	sharon9 	1	0	1	0
20963	Teresa	Dominguez	Kirkby	England	United Kingdom	1967-03-13	M	F	20000	teresa13 	1	0	1	0
20964	Emily	Butler	Saint Germain en Laye	Yveline	France	1946-12-13	S	F	10000	emily39 	1	0	1	0
20965	Cynthia	Subram	W. York	England	United Kingdom	1946-05-04	M	F	30000	cynthia18 	1	0	1	0
20966	Virginia	Madan	Colomiers	Garonne (Haute)	France	1973-04-08	M	F	30000	virginia9 	5	0	1	0
20967	Casey	Rowe	Bonn	Hamburg	Germany	1962-10-22	M	M	10000	casey25 	1	0	1	0
20968	Arturo	Yuan	York	England	United Kingdom	1963-01-03	M	M	10000	arturo31 	1	0	1	0
20969	Ashley	Foster	Drancy	Seine Saint Denis	France	1962-06-22	M	F	10000	ashley43 	2	0	1	0
20970	Isaiah	Richardson	Saarlouis	Saarland	Germany	1965-05-10	S	M	10000	isaiah8 	2	0	1	1
20971	Preston	Suri	Les Ulis	Essonne	France	1942-09-07	S	M	10000	preston0 	2	0	1	1
20972	Francisco	Vance	Birmingham	England	United Kingdom	1942-12-12	M	M	20000	francisco5 	1	0	1	0
20973	April	Andersen	London	England	United Kingdom	1949-04-20	M	F	30000	11-Apr	1	0	1	0
20974	George	Subram	Paris	Seine (Paris)	France	1945-04-19	M	M	10000	george19 	2	0	1	1
20975	Jerry	Andersen	Bury	England	United Kingdom	1945-09-06	M	M	20000	jerry14 	1	0	1	0
20976	Jaclyn	Kumar	Pantin	Seine Saint Denis	France	1952-08-31	M	F	10000	jaclyn31 	2	0	1	1
20977	Mario	Andersen	Roubaix	Nord	France	1958-03-22	M	M	20000	mario11 	1	0	1	0
20978	Bruce	Srini	Eilenburg	Brandenburg	Germany	1947-06-24	M	M	20000	bruce7 	1	0	1	0
20979	Diane	Jimenez	Mühlheim	Hamburg	Germany	1947-04-25	M	F	20000	diane10 	1	0	1	0
20980	Matthew	Miller	Solingen	Nordrhein-Westfalen	Germany	1947-02-07	S	M	30000	matthew12 	1	0	1	0
20981	Craig	Romero	Berlin	Hamburg	Germany	1947-12-24	M	M	10000	craig10 	3	0	1	1
20982	Arthur	Jiménez	York	England	United Kingdom	1947-08-09	S	M	40000	arthur29 	1	0	1	0
20983	Meredith	Vance	East Brisbane	Queensland	Australia	1986-06-22	S	F	10000	meredith2 	0	0	0	1
20984	Sabrina	Rubio	Melton	Victoria	Australia	1985-11-09	M	F	10000	sabrina15 	0	0	0	1
20985	Autumn	Liu	Sydney	New South Wales	Australia	1985-07-16	M	F	20000	autumn4 	0	0	1	0
20986	Brandi	Blanco	Brisbane	Queensland	Australia	1982-10-25	M	F	10000	brandi15 	0	0	1	1
20987	Marshall	Zeng	Matraville	New South Wales	Australia	1983-06-12	S	M	10000	marshall20 	0	0	0	1
20988	Anna	Martin	Melton	Victoria	Australia	1982-09-21	M	F	10000	anna52 	0	0	0	2
20989	Cassandra	Sara	Sydney	New South Wales	Australia	1981-08-25	M	F	10000	cassandra11 	1	1	1	0
20990	Mayra	Raman	Port Macquarie	New South Wales	Australia	1982-04-09	M	F	10000	mayra12 	1	1	1	0
20991	Frederick	Sai	Warrnambool	Victoria	Australia	1982-06-05	M	M	10000	frederick5 	1	1	1	0
20992	Julio	Serrano	Gold Coast	Queensland	Australia	1985-01-12	M	M	20000	julio17 	0	0	1	0
20993	Mitchell	Xie	Perth	South Australia	Australia	1984-10-11	S	M	20000	mitchell3 	0	0	0	0
20994	Autumn	Ma	Caloundra	Queensland	Australia	1985-04-21	M	F	20000	autumn15 	0	0	0	0
20995	Danny	Suarez	Caloundra	Queensland	Australia	1984-08-16	S	M	20000	danny20 	0	0	1	0
20996	Keith	Shan	Hervey Bay	Queensland	Australia	1984-09-19	S	M	20000	keith13 	0	0	1	0
20997	Joanna	Ashe	Lane Cove	New South Wales	Australia	1985-01-06	M	F	20000	joanna3 	0	0	1	0
20998	Eugene	She	Caloundra	Queensland	Australia	1983-07-03	M	M	20000	eugene26 	0	0	0	0
20999	Carolyn	Garcia	East Brisbane	Queensland	Australia	1983-10-25	M	F	20000	carolyn14 	0	0	1	0
21000	Geoffrey	Perez	Darlinghurst	New South Wales	Australia	1983-09-23	M	M	20000	geoffrey19 	0	0	1	0
21001	Clinton	Gutierrez	Hawthorne	Queensland	Australia	1983-10-04	S	M	20000	clinton8 	0	0	0	0
21002	Carolyn	Rodriguez	North Ryde	New South Wales	Australia	1983-04-26	S	F	20000	carolyn19 	0	0	0	0
21003	Jimmy	Hernandez	Pantin	Seine Saint Denis	France	1967-05-13	M	M	20000	jimmy6 	1	1	1	0
21004	Kaitlyn	Campbell	Tremblay-en-France	Seine Saint Denis	France	1972-11-02	M	F	30000	kaitlyn5 	4	0	1	0
21005	Barbara	Zhu	Suresnes	Hauts de Seine	France	1965-08-26	M	F	10000	barbara23 	1	1	1	1
21006	Sydney	Young	Frankfurt	Hessen	Germany	1966-01-18	S	F	20000	sydney89 	1	1	0	0
21007	Nuan	Ma	Paderborn	Nordrhein-Westfalen	Germany	1971-04-18	M	M	20000	nuan2 	1	1	1	0
21008	Melody	Carlson	Stuttgart	Saarland	Germany	1966-01-18	S	F	20000	melody18 	1	1	0	0
21009	Clinton	Sandberg	Stuttgart	Saarland	Germany	1966-04-06	S	M	20000	clinton16 	1	1	0	0
21010	Ruben	Navarro	Stuttgart	Saarland	Germany	1971-12-07	M	M	20000	ruben33 	1	1	1	0
21011	Aimee	Wang	London	England	United Kingdom	1966-05-25	S	F	20000	aimee1 	1	1	0	0
21012	Marie	Vance	Bury	England	United Kingdom	1965-01-18	M	F	20000	marie8 	2	0	1	1
21013	Connor	Nelson	Dunkerque	Nord	France	1963-10-30	M	M	20000	connor38 	2	0	1	1
21014	Diana	Carlson	Les Ulis	Essonne	France	1963-10-21	M	F	20000	diana17 	2	0	1	1
21015	Diane	Hernandez	Mühlheim	Hamburg	Germany	1969-02-28	M	F	30000	diane8 	1	0	1	0
21016	Michele	Kapoor	Berlin	Saarland	Germany	1971-08-05	M	F	30000	michele56 	3	0	1	0
21017	Leslie	Romero	Paris	Seine (Paris)	France	1965-10-06	M	F	30000	leslie10 	3	0	1	0
21018	Sheila	Serrano	Birmingham	England	United Kingdom	1971-07-20	M	F	30000	sheila15 	3	0	1	0
21019	Monica	Prasad	Roissy en Brie	Seine et Marne	France	1965-11-11	S	F	40000	monica10 	3	0	1	0
21020	Omar	Ye	Oxon	England	United Kingdom	1970-02-18	M	M	30000	omar9 	3	0	1	0
21021	Gary	Serrano	Paris	Seine (Paris)	France	1965-01-07	M	M	30000	gary27 	0	0	1	0
21022	Bianca	Huang	Suresnes	Hauts de Seine	France	1963-12-12	M	F	30000	bianca5 	1	0	1	0
21023	Cara	Wang	West Sussex	England	United Kingdom	1981-01-16	M	F	10000	cara1 	1	1	1	1
21024	Lori	Jimenez	Paris	Seine (Paris)	France	1975-07-04	S	F	10000	lori8 	1	1	0	1
21025	Cedric	Wu	Warrington	England	United Kingdom	1976-01-15	S	M	10000	cedric7 	1	1	0	2
21026	Clifford	Fernandez	London	England	United Kingdom	1975-09-18	S	M	20000	clifford14 	0	0	1	1
21027	Luke	Nelson	Cheltenham	England	United Kingdom	1975-09-21	S	M	20000	luke41 	0	0	0	1
21028	Joe	Suri	Cambridge	England	United Kingdom	1981-10-19	S	M	20000	joe4 	0	0	1	1
21029	Kristi	Martin	Saarlouis	Saarland	Germany	1975-02-12	S	F	10000	kristi40 	2	2	1	0
21030	Lindsay	Xu	Paris	Seine (Paris)	France	1981-10-19	S	F	30000	lindsay5 	0	0	0	0
21031	Cassie	She	Roncq	Nord	France	1981-03-02	S	F	30000	cassie0 	0	0	0	0
21032	Brendan	Shan	Hamburg	Hessen	Germany	1975-04-15	S	M	20000	brendan8 	0	0	1	1
21033	Preston	Subram	Saint Ouen	Loir et Cher	France	1975-05-10	S	M	30000	preston12 	0	0	0	0
21034	Jacqueline	Kelly	Kirkby	England	United Kingdom	1975-03-23	S	F	30000	jacqueline26 	0	0	0	0
21035	Roy	Sanchez	Eilenburg	Brandenburg	Germany	1975-01-13	M	M	30000	roy20 	1	0	1	0
21036	Ruben	Hernandez	Peterborough	England	United Kingdom	1980-06-18	M	M	30000	ruben27 	1	0	1	0
21037	Bruce	Arun	Paderborn	Nordrhein-Westfalen	Germany	1980-10-14	M	M	40000	bruce5 	0	0	1	0
21038	Pedro	Lopez	Paris	Seine (Paris)	France	1975-02-23	M	M	40000	pedro16 	0	0	1	0
21039	Jill	Ramos	Cambridge	England	United Kingdom	1974-09-02	S	F	50000	jill25 	0	0	0	0
21040	Chad	Luo	W. York	England	United Kingdom	1974-09-19	S	M	50000	chad7 	0	0	0	0
21041	Eddie	Serrano	Paris	Seine (Paris)	France	1958-05-04	M	M	20000	eddie16 	2	0	1	1
21042	Jon	Liang	Salzgitter	Hessen	Germany	1958-02-07	M	M	20000	jon37 	2	0	1	1
21043	Johnathan	McDonald	Berlin	Hamburg	Germany	1956-12-07	M	M	10000	johnathan16 	4	0	0	2
21044	Franklin	Zheng	Liverpool	England	United Kingdom	1957-01-06	M	M	20000	franklin17 	2	0	1	1
21045	Evelyn	Prasad	Roubaix	Nord	France	1964-10-31	S	F	10000	evelyn10 	2	1	1	2
21046	Terrance	Suri	London	England	United Kingdom	1964-09-09	M	M	10000	terrance0 	2	1	0	2
21047	Sheena	Andersen	Poing	Saarland	Germany	1979-01-23	S	F	20000	sheena11 	1	1	0	0
21048	Karen	Liang	Orleans	Loiret	France	1973-12-15	M	F	20000	karen26 	1	1	1	1
21049	James	Sharma	Peterborough	England	United Kingdom	1973-12-06	S	M	20000	james46 	1	1	0	1
21050	Alan	Cai	Paris	Seine (Paris)	France	1973-08-03	M	M	30000	alan25 	1	0	1	0
21051	Sabrina	Alonso	Ingolstadt	Bayern	Germany	1984-11-21	M	F	30000	sabrina5 	1	0	1	0
21052	Sheena	Xu	Ingolstadt	Bayern	Germany	1973-09-08	S	F	30000	sheena4 	1	1	0	0
21053	Jamie	Vazquez	Oxford	England	United Kingdom	1974-02-08	M	M	30000	jamie36 	1	1	1	0
21054	Keith	Jai	Villeneuve-d'Ascq	Nord	France	1974-05-20	M	M	40000	keith14 	0	0	1	0
21055	Kristi	Carlson	Hof	Bayern	Germany	1974-01-03	M	F	40000	kristi14 	0	0	1	0
21056	Walter	Munoz	Gloucestershire	England	United Kingdom	1974-05-07	M	M	40000	walter20 	0	0	1	0
21057	Elizabeth	Butler	Bottrop	Nordrhein-Westfalen	Germany	1930-09-06	M	F	80000	elizabeth43 	5	0	1	0
21058	Meredith	Suri	Verrieres Le Buisson	Essonne	France	1972-08-18	S	F	10000	meredith0 	3	3	1	1
21059	Misty	Chande	Villeneuve-d'Ascq	Nord	France	1972-08-03	M	F	20000	misty16 	1	1	1	1
21060	Jaclyn	Tang	Newcastle upon Tyne	England	United Kingdom	1973-02-17	S	F	30000	jaclyn27 	1	1	0	0
21061	Desiree	Suarez	Paris	Seine (Paris)	France	1978-06-14	M	F	30000	desiree15 	1	1	1	1
21062	Miranda	Barnes	Tremblay-en-France	Seine Saint Denis	France	1984-02-03	S	F	30000	miranda3 	1	1	0	1
21063	Louis	Li	Roncq	Nord	France	1977-04-19	M	M	10000	louis41 	5	4	0	2
21064	Colleen	Sun	Saint Ouen	Somme	France	1972-05-19	S	F	20000	colleen13 	1	1	0	1
21065	Robert	Thompson	Saarlouis	Saarland	Germany	1984-03-02	M	M	40000	robert74 	0	0	1	0
21066	Ebony	Arun	West Sussex	England	United Kingdom	1977-04-06	M	F	30000	ebony6 	1	1	1	2
21067	Frank	Jimenez	Lancaster	England	United Kingdom	1976-03-01	S	M	10000	frank36 	5	3	1	1
21068	Lawrence	Jimenez	Bury	England	United Kingdom	1970-07-28	S	M	10000	lawrence3 	4	3	1	2
21069	Colin	Lu	Oxford	England	United Kingdom	1971-06-14	M	M	10000	colin12 	4	3	0	2
21070	Latoya	Yuan	Les Ulis	Essonne	France	1970-07-03	M	F	20000	latoya6 	2	2	0	1
21071	Lindsey	Pal	Milton Keynes	England	United Kingdom	1976-01-08	S	F	20000	lindsey13 	2	2	1	1
21072	Dominic	Sanchez	Roncq	Nord	France	1976-02-19	S	M	20000	dominic21 	2	2	1	1
21073	Catherine	Kelly	Hof	Bayern	Germany	1971-05-04	S	F	20000	catherine3 	2	2	1	2
21074	Diane	Carlson	Oxford	England	United Kingdom	1976-03-06	M	F	30000	diane23 	1	1	1	2
21075	Manuel	Rana	Saarlouis	Saarland	Germany	1970-12-07	M	M	30000	manuel10 	1	1	1	2
21076	Terrence	Nath	Eilenburg	Brandenburg	Germany	1970-05-31	S	M	10000	terrence19 	3	2	1	2
21077	Rachel	James	Drancy	Seine Saint Denis	France	1969-10-05	S	F	10000	rachel44 	3	2	1	2
21078	Grace	Gray	Metz	Moselle	France	1980-08-05	S	F	10000	grace41 	3	2	1	2
21079	Lee	Carlson	Wokingham	England	United Kingdom	1969-11-09	S	M	20000	lee17 	3	3	1	0
21080	Ebony	Lopez	Versailles	Yveline	France	1970-01-16	M	F	30000	ebony17 	1	1	1	2
21081	Xavier	Smith	Paris	Seine (Paris)	France	1969-09-07	S	M	30000	xavier0 	2	2	1	0
21082	Jason	Edwards	Frankfurt	Hessen	Germany	1975-08-15	S	M	30000	jason31 	2	2	1	0
21083	Trisha	Chen	Milton Keynes	England	United Kingdom	1974-12-16	S	F	20000	trisha20 	3	3	1	2
21084	Clarence	Deng	Paris La Defense	Hauts de Seine	France	1944-05-21	M	M	10000	clarence17 	4	0	0	2
21085	Leslie	Vazquez	Saarbrücken	Saarland	Germany	1939-05-16	M	F	20000	leslie15 	2	0	1	1
21086	Katelyn	Bell	Ingolstadt	Bayern	Germany	1938-10-26	M	F	20000	katelyn13 	2	0	1	1
21087	Rebecca	Scott	Ingolstadt	Bayern	Germany	1972-02-19	S	F	40000	rebecca15 	0	0	0	0
21088	Alvin	Anand	Paris	Seine (Paris)	France	1976-11-24	S	M	30000	alvin43 	2	2	1	1
21089	Yiroyuki	Sato	Sèvres	Hauts de Seine	France	1976-06-10	S	F	30000	yiroyuki0 	2	2	1	1
21090	Thomas	Garcia	Villeneuve-d'Ascq	Nord	France	1970-12-24	S	M	30000	thomas78 	2	2	1	1
21091	Ashley	Jenkins	Hamburg	Hamburg	Germany	1976-04-15	S	F	30000	ashley33 	2	2	1	2
21092	Gina	Gutierrez	Gateshead	England	United Kingdom	1969-08-05	M	F	40000	gina11 	1	0	1	0
21093	Jacquelyn	Castro	London	England	United Kingdom	1975-09-29	M	F	40000	jacquelyn19 	1	0	1	0
21094	Alison	Sharma	Chatou	Yveline	France	1980-05-13	S	F	30000	alison9 	2	2	1	2
21095	Lance	Munoz	Paris	Seine (Paris)	France	1974-12-02	S	M	30000	lance7 	2	2	1	2
21096	Jon	Lin	Eilenburg	Brandenburg	Germany	1969-03-02	S	M	30000	jon27 	3	3	1	0
21097	Gary	Ruiz	Berlin	Hessen	Germany	1982-12-19	M	M	20000	gary12 	0	0	0	1
21098	Steve	Ma	Boulogne-sur-Mer	Pas de Calais	France	1984-08-10	M	M	20000	steve18 	4	4	0	2
21099	Sandra	Liu	Morangis	Essonne	France	1984-10-21	S	F	20000	sandra10 	4	4	1	2
21100	Sandra	Zhang	Münster	Saarland	Germany	1984-12-20	S	F	30000	sandra6 	3	3	1	1
21101	Meagan	Perez	Liverpool	England	United Kingdom	1984-09-04	S	F	30000	meagan19 	3	3	1	2
21102	Willie	Zheng	Stuttgart	Saarland	Germany	1968-08-29	M	M	40000	willie18 	1	0	1	0
21103	Francis	Hernandez	Cheltenham	England	United Kingdom	1969-01-20	M	M	40000	francis1 	1	0	1	0
21104	Robin	Gutierrez	Stoke-on-Trent	England	United Kingdom	1968-12-30	M	F	40000	robin7 	1	0	1	0
21105	Cory	Sara	York	England	United Kingdom	1974-05-02	M	M	40000	cory8 	1	0	1	0
21106	Katie	Sharma	London	England	United Kingdom	1967-07-09	M	F	40000	katie12 	1	0	1	1
21107	Kaitlin	Rodriguez	Berlin	Saarland	Germany	1973-09-22	M	F	40000	kaitlin18 	1	0	1	1
21108	Kristine	Martin	München	Hessen	Germany	1968-05-22	M	F	40000	kristine1 	1	0	1	1
21109	Katie	Pal	Stuttgart	Saarland	Germany	1983-08-27	S	F	30000	katie15 	4	4	1	1
21110	Brent	Zeng	London	England	United Kingdom	1984-02-04	M	M	30000	brent20 	4	4	0	2
21111	Ricardo	Deng	London	England	United Kingdom	1984-06-14	S	M	30000	ricardo1 	4	4	1	2
21112	Johnathan	Prasad	Paris	Seine (Paris)	France	1982-09-14	M	M	30000	johnathan11 	5	5	0	3
21113	Laura	Cai	Paris	Seine (Paris)	France	1983-01-07	S	F	30000	laura27 	0	0	1	1
21114	Savannah	Murphy	Erlangen	Bayern	Germany	1983-05-04	M	F	30000	savannah14 	0	0	0	1
21115	Bobby	Raman	Grevenbroich	Bayern	Germany	1982-12-29	S	M	30000	bobby8 	0	0	1	1
21116	Carson	Russell	Billericay	England	United Kingdom	1982-06-12	M	M	20000	carson19 	0	0	0	1
21117	Bryant	Sara	Saint Ouen	Loir et Cher	France	1980-11-20	S	M	10000	bryant9 	0	0	1	2
21118	Lisa	Hu	Kirkby	England	United Kingdom	1980-09-19	S	F	20000	lisa23 	0	0	0	1
21119	Edward	Campbell	Chatou	Yveline	France	1981-07-21	S	M	20000	edward18 	0	0	0	1
21120	Roger	Chen	Kassel	Hessen	Germany	1982-01-08	M	M	30000	roger7 	0	0	0	1
21121	Garrett	Reed	Metz	Moselle	France	1980-07-02	S	M	20000	garrett25 	0	0	0	1
21122	Julie	Xie	Villeneuve-d'Ascq	Nord	France	1985-04-07	M	F	10000	julie7 	0	0	1	2
21123	Carl	Luo	Boulogne-Billancourt	Hauts de Seine	France	1980-02-09	S	M	20000	carl5 	0	0	1	2
21124	Mallory	Alvarez	Reading	England	United Kingdom	1979-12-19	S	F	20000	mallory12 	0	0	0	2
21125	Bruce	Rana	Courbevoie	Hauts de Seine	France	1981-05-30	S	M	30000	bruce10 	0	0	1	1
21126	Kaitlin	Gonzalez	Paris	Seine (Paris)	France	1981-05-06	S	F	30000	kaitlin17 	0	0	0	1
21127	Crystal	Zheng	Versailles	Yveline	France	1981-01-21	S	F	30000	crystal20 	0	0	1	1
21128	Kenneth	Andersen	Erlangen	Bayern	Germany	1980-12-17	S	M	30000	kenneth11 	0	0	0	1
21129	Rafael	Wang	Mühlheim	Hamburg	Germany	1980-09-13	S	M	30000	rafael1 	0	0	1	1
21130	Mackenzie	Ward	Kirkby	England	United Kingdom	1981-06-14	M	F	40000	mackenzie10 	1	1	1	0
21131	Gilbert	Nath	Hamburg	Hessen	Germany	1978-10-05	S	M	20000	gilbert38 	0	0	0	2
21132	Jeffery	Hu	Paris	Seine (Paris)	France	1979-12-02	S	M	30000	jeffery20 	0	0	0	1
21133	April	Kumar	Sèvres	Hauts de Seine	France	1985-08-02	S	F	30000	06-Apr	0	0	0	1
21134	Bob	Chapman	London	England	United Kingdom	1985-08-30	S	M	20000	bob5 	0	0	0	2
21135	Raul	Raji	Cambridge	England	United Kingdom	1986-04-25	M	M	20000	raul19 	0	0	0	2
21136	Natasha	Carlson	W. York	England	United Kingdom	1985-09-09	M	F	20000	natasha18 	0	0	0	2
21137	Steve	Li	W. York	England	United Kingdom	1986-05-15	S	M	20000	steve7 	0	0	0	2
21138	Kaylee	Phillips	Langford	British Columbia	Canada	1978-08-22	M	F	70000	kaylee27 	1	0	1	1
21139	Alex	Adams	Lake Oswego	Oregon	United States	1973-06-20	M	M	70000	alex43 	1	0	1	1
21140	Byron	Diaz	Burbank	California	United States	1972-10-12	M	M	40000	byron2 	4	3	1	3
21141	Omar	Li	Burien	Washington	United States	1972-03-06	S	M	40000	omar3 	4	3	1	3
21142	Mason	Brooks	Milwaukie	Oregon	United States	1966-10-18	M	M	40000	mason3 	4	3	1	3
21143	Allison	Campbell	Lake Oswego	Oregon	United States	1977-11-07	M	F	60000	allison29 	1	0	1	1
21144	Lucas	Richardson	Renton	Washington	United States	1972-02-05	M	M	60000	lucas81 	1	0	1	1
21145	Mindy	Lal	Burlingame	California	United States	1965-11-30	M	F	40000	mindy13 	0	0	0	1
21146	Robert	Taylor	Spokane	Washington	United States	1977-01-05	M	M	60000	robert67 	1	0	1	1
21147	Angel	Rogers	Kirkland	Washington	United States	1966-01-14	M	M	60000	angel18 	1	0	1	1
21148	Brianna	Gonzales	N. Vancouver	British Columbia	Canada	1972-08-30	S	F	50000	brianna62 	0	0	1	1
21149	Miguel	Diaz	Corvallis	Oregon	United States	1984-06-21	S	M	50000	miguel68 	0	0	0	1
21150	Alyssa	Ramirez	Sedro Woolley	Washington	United States	1984-03-20	S	F	60000	alyssa41 	0	0	0	1
21151	Aaron	Campbell	Bellflower	California	United States	1973-06-20	S	M	60000	aaron39 	0	0	1	1
21152	Amanda	Hill	Glendale	California	United States	1973-01-05	S	F	60000	amanda65 	0	0	0	1
21153	James	Thompson	San Carlos	California	United States	1972-08-14	M	M	60000	james88 	0	0	0	1
21154	Michael	Clark	Mill Valley	California	United States	1933-08-09	M	M	50000	michael51 	1	0	0	1
21155	Jeremiah	Flores	Lincoln Acres	California	United States	1965-09-01	M	M	60000	jeremiah32 	1	0	1	1
21156	Maria	Lopez	Corvallis	Oregon	United States	1965-08-23	M	F	60000	maria62 	1	0	1	1
21157	Robert	Perry	Burbank	California	United States	1964-10-17	M	M	60000	robert21 	5	4	1	1
21158	Trevor	Patterson	Redmond	Washington	United States	1965-01-15	S	M	60000	trevor10 	4	3	1	1
21159	Kaitlyn	Rodriguez	Corvallis	Oregon	United States	1970-06-05	M	F	70000	kaitlyn43 	5	5	1	3
21160	April	Xie	Chula Vista	California	United States	1965-05-23	M	F	80000	03-Apr	3	0	1	0
21161	Megan	Johnson	Puyallup	Washington	United States	1963-09-11	M	F	60000	megan4 	1	0	1	1
21162	Brooke	Sanchez	Lakewood	California	United States	1975-05-17	S	F	60000	brooke22 	1	0	1	1
21163	William	Williams	Bellflower	California	United States	1974-11-29	M	M	70000	william18 	5	4	1	1
21164	Troy	Raman	Chula Vista	California	United States	1963-08-08	M	M	70000	troy13 	5	4	1	2
21165	Sheila	Gomez	Lavender Bay	New South Wales	Australia	1975-01-31	S	F	80000	sheila1 	4	4	1	0
21166	Tamara	Yuan	South Melbourne	Victoria	Australia	1974-09-12	S	F	90000	tamara18 	1	0	1	0
21167	Kara	Becker	Port Macquarie	New South Wales	Australia	1986-04-06	S	F	90000	kara18 	2	0	0	0
21168	Clifford	Chapman	Goulburn	New South Wales	Australia	1975-10-20	M	M	80000	clifford2 	4	4	1	1
21169	Nancy	Arun	Brisbane	Queensland	Australia	1976-02-20	M	F	90000	nancy10 	2	0	1	0
